at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,label
0.14286,0,1,1,1,1,1,1,0.83333,0.25,1,0,0.8,0.14286,0.66304,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2194,1
0.28571,0.14286,0.66667,0.6,0.7,1,1,0.4,0.66667,0.75,0,0,1,0.14286,0.5,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2194,1
1,0.28571,0,0.6,0.5,1,1,0.3,0.5,0.75,0.16667,0,0.8,0.14286,0.6087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21944,0
0.42857,0.14286,0.66667,0,0,0,1,0.6,0.83333,0.25,0.33333,0,1,0.19048,0.52174,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21944,1
0.28571,0,0.33333,0.9,0.8,1,1,0.2,0.33333,0.75,0,0,0.8,0,0.3587,0.05102,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21973,0
0.28571,0.14286,0.33333,0.6,0.4,1,1,0.5,0.66667,0.25,1,0,1,0.047619,0.47826,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21977,0
0.42857,0.57143,0.33333,0.5,0.7,1,1,0.7,0.5,0.25,1,0,1,0.14286,0.70652,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21977,0
0.57143,0.14286,1,0.6,0.5,0,1,0.8,1,0.25,0.83333,0,1,0.19048,0.92391,0.020408,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21979,1
0.85714,0.28571,0.66667,0.5,0.5,1,1,0.8,0.5,0.5,1,0,1,0,0.56522,0.05102,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22017,1
0.71429,0.14286,0,0.6,0.4,1,0,1,0.83333,0.25,0.66667,0,1,0.047619,0.44565,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22019,0
1,0.28571,0.33333,0.5,0.5,0,0,0.5,0.83333,0.5,1,0,1,0.047619,0.3587,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,0
0.71429,0.14286,1,0.5,0.6,1,1,0.8,0.33333,0.25,1,0,0.2,0.095238,0.84783,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,1
0.71429,0.42857,0.33333,0.7,0.5,1,0,0.9,0.66667,0.25,0,0,1,0.047619,0.3587,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22021,0
1,0.28571,0.33333,0.5,0.5,1,1,0.8,0.33333,0.25,0.5,0,1,0,0.3913,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22023,0
0.42857,0.14286,0,0.4,0.6,0,0,0.8,1,0.5,0.83333,0,1,0.14286,0.8587,0.020408,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22027,0
0.85714,0.14286,0.33333,0.9,0.9,1,1,0.9,0.83333,0,0.16667,0,0.6,0.14286,0.69565,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22029,0
1,0,1,0.5,0,1,1,0.7,0.33333,1,0.33333,0,1,0.095238,0.6087,0.010204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22029,1
0.71429,0.28571,0,0.1,0.6,0,1,0.7,0.83333,0.75,1,0,1,0.047619,0.54348,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22029,0
0.71429,0.28571,0.33333,0.6,0.5,0,1,0.8,1,0.25,1,0,1,0.047619,0.81522,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22031,0
0.85714,0.28571,0,1,0.9,1,1,1,1,0,0.16667,0,1,0.047619,0.46739,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22031,0
0.71429,0.28571,0.66667,0,0.8,0,1,1,1,0.25,1,0,1,0.14286,0.63043,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22033,1
0.28571,0.28571,0.66667,0.5,0.5,1,1,0.8,0.66667,0.5,1,0,0.8,0.047619,0.53261,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22033,1
0.42857,0.28571,0.33333,0.3,0.8,0,1,0.7,0.66667,0,1,0,0.6,0.14286,0.68478,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22033,0
0.28571,0.14286,0.33333,0.2,0.8,0,1,0.9,0.66667,0.25,0.33333,0,0.6,0.095238,0.8587,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22033,0
0.85714,0.14286,0.66667,0.2,0.9,0,0,0.6,1,0.5,0.33333,0,0.8,0.095238,0.6087,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22034,1
0.14286,0.28571,0.66667,0.5,0.5,1,1,0.9,1,0.5,0.66667,0,0.2,0,0.68478,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22034,1
1,0.14286,0.33333,0.2,0.1,1,1,0.5,0.5,0.5,0,0,1,0.14286,0.78261,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22034,0
1,0.14286,1,0.1,0.4,1,1,0,0.83333,0.75,1,0,1,0.047619,0.63043,0.040816,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22034,1
0.71429,0.14286,1,0.5,0.2,1,0,0.9,1,0.5,0,0,1,0.047619,0.36957,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22036,1
0.28571,0.14286,0.66667,0.5,0.6,1,1,0.8,1,0.25,1,0,1,0.095238,0.88043,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,1
1,0.14286,0.66667,0.6,0.2,1,1,0.4,0.83333,0.5,1,0,1,0.095238,0.8587,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,1
0.42857,0.28571,0.33333,0.8,0.8,0,0,1,0.83333,0.25,0.83333,0,1,0.047619,0.43478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,0
1,0.14286,0.66667,0.3,0.3,0,1,0.7,0.83333,0,1,0,1,0,0.76087,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,1
0.42857,0,0.66667,0.5,0.5,0,1,0.8,0.33333,0,0.83333,0,1,0.14286,0.69565,0.010204,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,1
0.28571,0.14286,0.33333,0.6,0.6,1,1,0.9,0.5,0,0,0,1,0,0.68478,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22038,0
0.85714,0.14286,0.66667,0.7,0.4,1,1,0.8,0.83333,0.25,0.5,0,0.8,0.047619,0.5,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22065,1
0.85714,0.57143,0.66667,0.4,0.5,1,1,0.8,0.66667,0.75,0.83333,0,1,0.14286,0.57609,0.081633,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22075,1
1,0.28571,0.66667,0.8,1,1,1,1,0.33333,0.25,1,0,0.8,0.14286,0.47826,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22077,1
0.28571,0,1,0.7,0.5,1,1,0.8,0.83333,0,1,0,0.4,0.095238,0.73913,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22077,1
0.42857,0,1,0,0,1,1,0,0.66667,0.75,1,0,1,0.047619,0.71739,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22079,1
0.71429,0.14286,0.33333,0.6,0.7,0,1,0.9,1,0.25,1,0,1,0.047619,0.91304,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22079,0
0.71429,0.14286,1,0.7,0.3,0,1,0.7,0.66667,0.25,0.5,0,0.2,0.14286,0.71739,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22083,1
0.28571,0.14286,0.33333,0.5,0.2,1,1,0.6,0.66667,0,0,0,0.4,0,0.78261,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22085,0
0.57143,0.85714,0.66667,0.5,0.4,1,1,0.5,0.5,0.75,0,0,1,0,0.19565,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22114,1
0.71429,0,0.66667,0.8,0.5,1,1,0.8,0.16667,0.5,0.33333,0,0.6,0.14286,0.73913,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22114,1
0.71429,0.14286,0.33333,0.8,0.2,1,1,0.8,0.83333,0,0.5,0,0.6,0.095238,0.71739,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22121,0
0.42857,0.28571,0.66667,0,0,1,1,1,0.5,0.25,0.66667,0,1,0.14286,0.65217,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22123,1
0.42857,0,0.66667,0,0,1,1,0.9,0.16667,0,1,0,1,0.14286,0.61957,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22127,1
0.57143,0,0.33333,0.8,0.6,1,1,0.6,0.5,0.5,1,0,0.6,0.095238,0.73913,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22129,0
1,0.28571,0,0.1,0.1,1,1,1,0,0.25,1,0,1,0.095238,0.56522,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22131,0
0.42857,0.14286,0,0.1,0.1,0,1,1,0.16667,0,0,0,0.6,0.14286,0.67391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22168,0
0.71429,0.28571,0.33333,0.6,0.6,1,1,0.7,0.5,0.75,0,0,0.8,0.14286,0.45652,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22169,0
1,0.28571,0.33333,0.7,0.5,1,1,0.7,0.83333,0.25,0.5,0,1,0.2381,0.75,0.010204,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22169,0
0.85714,0.28571,0.66667,0.2,0.7,1,1,0.7,0.66667,0.5,1,0,1,0.19048,0.6087,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22177,1
0,0,0.33333,0.6,0.5,0,0,0.8,0.33333,0,1,0,1,0,0.55435,0.05102,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22204,0
0.42857,0,0.66667,0.4,0.4,1,1,1,0.66667,0.25,1,0,1,0.28571,0.70652,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22214,1
0.85714,0.71429,0.66667,0.3,0.2,1,1,0.9,1,0,0.16667,0,0.4,0.2381,0.8913,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22218,1
0.71429,0.14286,0.33333,0.8,1,0,1,0.7,0.66667,0.5,0.83333,0,0.8,0.14286,0.57609,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22218,0
1,0,0,0.5,0.5,1,1,0.9,1,0.25,1,0,1,0.14286,0.71739,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22229,0
0.71429,0.14286,0.66667,0.3,0.4,1,1,0.8,0.66667,0.25,1,0,1,0.14286,0.67391,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22251,1
0.42857,0.85714,0.33333,0.1,0.5,0,1,0.9,1,0.5,1,0,0.8,0,0.29348,0.05102,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22258,0
0.57143,0.14286,0.66667,0.2,0.5,1,1,1,1,0.25,0.16667,0,1,0.19048,0.6413,0.010204,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2226,1
0.57143,0.28571,0.33333,0.4,0.2,0,1,0.8,1,0,1,0,1,0.095238,0.83696,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22299,0
0.85714,0.28571,0.66667,0.5,1,0,1,0.9,0.66667,0.5,0.83333,0,1,0.095238,0.32609,0.010204,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22343,1
0.71429,0.28571,0.33333,0.2,0.4,1,1,0.8,0.83333,0,0.83333,0,0.8,0.095238,0.46739,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22343,0
0.85714,0.14286,1,0.4,0.7,0,1,0.9,0.5,0.25,1,0,1,0.047619,0.55435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22345,1
0.71429,0.14286,0.66667,0.3,0.6,1,1,0.7,1,0.25,0.83333,0,1,0.095238,0.80435,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22345,1
1,0,1,0,0,0,1,0,0.66667,0.75,1,0,0.6,0.095238,0.58696,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22353,1
0.85714,0.28571,0.66667,0.9,0.6,1,1,0.9,0.66667,0.5,0.83333,0,1,0.047619,0.40217,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22353,1
0.57143,0.42857,0,0,0.2,0,1,1,1,0.5,1,0,0.8,0.047619,0.53261,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22355,0
0.42857,0.14286,0.66667,0.6,0.8,0,1,0.7,0.66667,0.75,0.66667,0,1,0.14286,0.88043,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22357,1
0.57143,0.14286,1,0.2,0.5,1,1,1,0.66667,0.25,1,0,1,0.095238,0.86957,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,1
0.85714,0.28571,0,0.3,0.2,1,1,1,0.5,0.25,0,0,0.6,0.095238,0.58696,0.081633,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0
0.42857,0.14286,0.33333,0.2,0.2,0,1,0.9,0.83333,0.5,1,0,1,0.095238,0.82609,0.020408,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2236,0
0.85714,0.28571,0,0.5,0.5,1,0,0.9,0.83333,0.75,0,0,1,0.095238,0.44565,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22362,0
0.57143,0.28571,0.33333,0.3,0.1,0,1,1,0.83333,0.25,1,0,0.8,0.14286,0.76087,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22362,0
0.42857,0.14286,0.33333,0.7,0.7,0,1,1,0.83333,0.25,1,0,0.2,0.095238,0.68478,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22389,0
1,0.42857,0.66667,0.5,0.1,1,1,0.4,1,0,1,0,0.2,0.047619,0.86957,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22389,1
1,0.28571,0.33333,0.1,0.1,1,0,1,0.66667,0.25,0,0,1,0.047619,0.40217,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22401,0
1,0,0.33333,0.5,0.5,1,1,0.7,0.66667,0.5,1,0,1,0.14286,0.81522,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22403,0
0.85714,0.42857,0.33333,0.9,1,1,1,1,1,0,1,0,0.6,0.047619,0.8913,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22403,0
0.28571,0.14286,0.66667,0.7,0.5,1,1,1,1,0.5,1,0,1,0.095238,0.83696,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22405,1
0.71429,0.14286,0,0,0.1,1,1,0.5,0.16667,0.75,0,0,1,0.14286,0.57609,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22405,0
0.42857,0.14286,0.33333,0.6,0.8,1,1,0.8,0.33333,0.5,0.66667,0,0.8,0.14286,0.63043,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22407,0
0.85714,1,0.66667,0.4,0.2,1,1,0.7,0.5,0.25,0,0,0.8,0.095238,0.66304,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22409,1
0.85714,0,0.66667,0.7,0.8,0,1,0.9,0.5,0.25,1,0,1,0.047619,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22409,1
0.57143,0.28571,0,0.4,0.2,0,0,0.8,1,0,0.83333,0,1,0.14286,0.77174,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22411,0
0.28571,0.28571,0.66667,0.5,0.5,1,1,0.5,0.33333,0.25,1,0,1,0.2381,0.59783,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22438,1
0.14286,0.28571,0.66667,0.6,0.5,0,1,0.9,0.5,0,0.16667,0,0.4,0.19048,0.73913,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22438,1
1,0.14286,0.66667,0.5,0.5,1,1,0.5,0.83333,0.25,1,0,0.2,0.095238,0.81522,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22449,1
1,0.14286,0.33333,0.3,0.3,1,1,0.6,0.83333,0.25,1,0,0.6,0.19048,0.76087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22449,0
0.85714,0,1,0.9,0.8,1,1,0.9,0.83333,0,0.33333,0,0.8,0.19048,0.38043,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22453,1
0.28571,0.14286,0.33333,0.4,0.8,0,1,0.8,0.33333,0.5,1,0,1,0.095238,0.66304,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22455,0
0,0.14286,1,0.5,0,1,1,0.3,1,0,0,0,0.6,0.095238,0.76087,0.010204,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22455,1
0.71429,0.28571,0.33333,0.5,0.5,1,1,0.8,0.33333,0.25,1,0,1,0.14286,0.47826,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22482,0
0.42857,0.42857,0.33333,0.6,0.3,1,1,0.8,0.83333,0,0.83333,0,1,0.14286,0.73913,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22484,0
0.71429,0.42857,0.66667,0.5,0.5,1,1,0.8,0.83333,0.25,1,0,1,0.095238,0.54348,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22492,1
0.14286,0.85714,0.33333,0.4,0.3,0,1,1,1,0.25,0,0,0.2,0.095238,0.77174,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22499,0
1,0.28571,0,0,0.2,0,1,1,0.16667,0.25,1,0,1,0.047619,0.38043,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22501,0
0.28571,0,1,1,1,1,1,0.5,1,0.25,1,0,0.6,0,0.69565,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22503,1
0.28571,0.42857,0,0.5,0.5,0,1,1,0.83333,0,0,0,1,0.095238,0.69565,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22528,0
0.85714,0.14286,0.66667,0.8,0.5,1,1,0.8,0.83333,0.5,1,0,1,0.14286,0.47826,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2253,1
1,0.14286,0.66667,0.5,0.5,1,1,0.8,0.5,0.5,1,0,1,0.047619,0.47826,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22532,1
0.28571,0.42857,0.33333,0.5,0.5,1,1,1,0.33333,0.25,1,0,0.8,0.14286,0.5,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2254,0
0.28571,0.14286,1,0.8,0.8,1,1,0.6,0.66667,0,1,0,0.2,0.047619,0.75,0.081633,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22542,1
0.57143,0.28571,0.66667,0.3,0.6,1,1,1,0.16667,0.5,0.16667,0,1,0,0.27174,0.05102,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22546,1
0.85714,0.28571,0,0.1,0.8,1,1,0.8,1,0.25,1,0,1,0,0.41304,0.05102,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22546,0
0.71429,0.14286,1,0.3,0.3,1,1,1,0.16667,0.5,0.83333,0,1,0,0.16304,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22548,1
1,0,1,0.5,0.5,1,1,1,1,0,0.5,0,1,0.19048,0.69565,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22548,1
1,0.14286,0.66667,0.5,0.5,1,1,0.8,0.66667,0.5,1,0,1,0.047619,0.6087,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22577,1
0.85714,0.42857,0.33333,0.7,0.6,1,1,1,0.83333,0.25,0,0,1,0.14286,0.5,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22578,0
0.57143,0.28571,0.66667,0.2,0,0,1,0.4,0.66667,0,1,0,1,0.14286,0.68478,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2259,1
0.28571,0.28571,0.66667,0.7,0.7,1,1,0.9,0.66667,0.25,0.83333,0,0.6,0.14286,0.63043,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22623,1
0.57143,1,0.33333,0.6,0.5,1,0,1,0.83333,0.25,0,0,1,0.047619,0.33696,0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.22677,0
0.85714,0.14286,0.33333,0.3,0.3,0,0,0.9,0.83333,0,1,0,1,0.095238,0.69565,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22685,0
0,0,1,0.6,0.6,1,1,0.7,0.83333,0.25,1,0,0.6,0.14286,0.90217,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22685,1
0.71429,0.14286,0.66667,0.7,0.7,0,1,0.8,0.5,0.25,0.16667,0,0.6,0.14286,0.80435,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22685,1
0.42857,0.42857,0,0.2,1,1,1,1,0.66667,0.5,0,0,0.4,0.095238,0.29348,0.030612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22685,0
0.85714,0.28571,0,0.3,0,1,1,0.7,0.5,0.25,1,0,1,0.047619,0.45652,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22685,0
0.85714,0.14286,0.33333,0.7,0.5,1,1,0.5,0.5,0.25,0,0,0.8,0.14286,0.44565,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22686,0
0.71429,0.14286,0.33333,0.8,0.4,1,1,0.8,1,0.5,0,0,1,0.095238,0.91304,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22686,0
0.71429,0.14286,0.66667,0.8,0.4,1,1,0.9,0.5,0.25,0.16667,0,1,0.095238,0.73913,0.010204,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22686,1
0.57143,0.28571,0.33333,0.8,0.5,1,1,0.7,0.33333,0.25,1,0,1,0.095238,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22686,0
0.85714,0,0.66667,0,0.5,1,1,0.8,0.83333,0.25,1,0,0.8,0.14286,0.46739,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22688,1
1,0.28571,0.66667,0.7,0.7,0,1,0.4,0.5,0.5,1,0,0.4,0,0.79348,0.05102,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22714,1
0.85714,0.14286,0.66667,0.4,0,1,1,0.5,0.66667,0.5,0,0,0.8,0.14286,0.59783,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22714,1
1,0.28571,0.33333,0.4,0.7,0,1,0.8,0.33333,0.25,1,0,1,0.047619,0.36957,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22715,0
0.28571,0,0.66667,1,1,1,0,0,0,1,0,0,0.4,0,0.61957,0.05102,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22715,1
0,0,1,0.4,0.5,1,1,1,0.66667,0,1,0,0.4,0.14286,0.66304,0.010204,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22717,1
0.71429,0.42857,0.33333,0.5,0.2,0,1,0.8,1,0.25,0.33333,0,1,0.19048,0.41304,0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22717,0
0.85714,0.28571,1,1,1,1,1,1,1,0.25,0,0,0.8,0.33333,0.61957,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22725,1
1,0.14286,0.66667,0.5,0.5,1,1,0.5,0.5,0,0,0,1,0.14286,0.75,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22727,1
1,0.14286,0.66667,0.2,0.2,1,1,0.2,0.16667,1,1,0,0.6,0.047619,0.36957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22729,1
0.85714,0,0.33333,0.1,0.2,1,1,0,0.16667,0.75,1,0,1,0,0.66304,0.05102,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22731,0
0.85714,1,0.33333,0.6,0.6,1,1,0.8,0.83333,0,1,0,1,0.095238,0.86957,0.020408,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22733,0
0.85714,0.28571,0.33333,0.8,1,1,1,0.4,0.5,0,1,0,1,0,0.48913,0.05102,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22733,0
1,1,0.33333,0,0.2,0,0,1,0.66667,0.5,1,0,1,0.19048,0.52174,0.020408,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2276,0
0.28571,0.28571,0.33333,0.7,0.7,0,1,0.8,0.66667,0.5,1,0,1,0.047619,0.8913,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22769,0
1,0.14286,0.66667,0.5,0.5,1,1,0.8,1,0.25,0.83333,0,1,0.047619,0.81522,0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22769,1
1,1,0.33333,0.5,0.5,0,1,1,0.5,0.25,1,0,1,0.095238,0.45652,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22769,0
0.14286,0.14286,0.33333,0.8,0.8,1,1,0.8,0.83333,0.5,0,0,0.8,0.095238,0.30435,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22773,0
0.28571,0.28571,0,0.8,0.8,0,0,1,1,0.25,1,0,1,0.095238,0.47826,0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22775,0
0.85714,0.14286,0.33333,0.7,0.7,1,1,0.7,0.5,0.5,0.83333,0,0.4,0.14286,0.72826,0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22777,0
0.85714,0.28571,0.33333,0.5,0.7,0,1,0.9,0.83333,0.25,1,0,1,0.2381,0.65217,0.010204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22777,0
0.28571,0.14286,0.66667,0.6,0.5,1,1,0.5,0.66667,0.5,1,0,1,0.14286,0.92391,0.020408,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22779,1
0.42857,0.14286,0.33333,0.6,0.4,1,1,0.9,0.83333,0.25,1,0,1,0,0.80435,0.05102,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22779,0
1,0.14286,0.66667,0.6,0.6,1,1,0.9,0.66667,0,0.83333,0,0.6,0.095238,0.88043,0.010204,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.22779,1
0.14286,0.28571,0.66667,0.8,0.9,1,1,0.6,1,0.5,0.33333,0,0.6,0.14286,0.75,0.010204,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.22806,1
